created_at,full_text,favorite_count,retweet_count
2018-08-28,"....results on “Trump News” are from National Left-Wing Media, very dangerous. Google &amp; others are suppressing voices of Conservatives and hiding information and news that is good. They are controlling what we can &amp; cannot see. This is a very serious situation-will be addressed!",73773,20396
2018-08-28,"Google search results for “Trump News” shows only the viewing/reporting of Fake News Media. In other words, they have it RIGGED, for me &amp; others, so that almost all stories &amp; news is BAD. Fake CNN is prominent. Republican/Conservative &amp; Fair Media is shut out. Illegal? 96% of....",94969,27100
2018-08-28,I smile at Senators and others talking about how good free trade is for the U.S. What they don’t say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death. These lawmakers are just fine with this!,91242,24464
2018-08-28,NASDAQ has just gone above 8000 for the first time in history!,121273,28373
2018-08-28,“President Trump has done more for minority groups in this country than any president in decades.”  @LouDobbs,80377,19547
2018-08-27,VOTE FOR RON! https://t.co/80NShvQ73u,70047,19366
2018-08-27,United States-Mexico Trade Agreement: https://t.co/E1AzveYPli https://t.co/ZYbHt1pD8a,60103,15814
2018-08-27,"Governor Doug Ducey of Arizona is doing a great job. It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary. Doug is strong on Crime, the Border, and our Second Amendment. Loves our Military &amp; our Vets. He has my full and complete Endorsement.",73270,18656
2018-08-27,"Congressman Ron DeSantis is a special person who has done an incredible job. He is running in Tuesdays Primary for Governor of Florida….Strong on Crime, Borders and wants Low Taxes. He will be a great Governor and has my full and total Endorsement!",69717,18962
2018-08-27,"Rick Scott of Florida is doing a fantastic job as Governor. Jobs are pouring into the State and its economic health is better than ever before. He is strong on Crime, Borders, and loves our Military and Vets. Vote for Rick on Tuesday!",72158,18049
2018-08-27,A big deal looking good with Mexico!,113881,22022
2018-08-27,"The Fake News Media worked hard to get Tiger Woods to say something that he didn’t want to say. Tiger wouldn’t play the game - he is very smart. More importantly, he is playing great golf again!",154250,30636
2018-08-27,"Thank you to the great @JimBrownNFL32, perhaps the greatest running back of all time, for your wonderful words and support. Since our meeting in New York, African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY. You get it!",87025,21199
2018-08-26,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!,181597,43475
2018-08-26,"“Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office, the economy is booming. The stronger the economy gets, the more desperate his critics are. O had weakest recovery since Great Depression.” @WashTimes",113566,30201
2018-08-26,Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high!,107026,22391
2018-08-26,"...And it will get, as I have always said, much better from even here! https://t.co/El26RzBjpG",77546,17876
2018-08-25,My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you!,220232,39262
2018-08-25,Stock Market hit all time high on Friday. Congratulations U.S.A.!,136778,27464
2018-08-25,"Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government, and all working closely together....A big Trade Agreement with Mexico could be happening soon!",99090,21730
2018-08-25,“The FBI looked at less than 1%” of Crooked’s Emails!,102739,29129
2018-08-25,"“The FBI only looked at 3000 of 675,000 Crooked Hillary Clinton Emails.” They purposely didn’t look at the disasters. This news is just out. @FoxNews",109952,34071
2018-08-25,"Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails, many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved!",153676,42217
2018-08-25,".@LindseyGrahamSC  “Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet, these are not lifetime appointments. You serve at the pleasure of the President.”",76983,18494
2018-08-25,Jeff Sessions said he wouldn’t allow politics to influence him only because he doesn’t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion!,94932,24589
2018-08-25,"Michaels Cohen’s attorney clarified the record, saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media!",81555,21814
2018-08-24,"Happy birthday Vince, you are truly one of the greats! https://t.co/b8zV5MfojY",66769,13183
2018-08-24,"Great #StateDinner2018 in Ohio tonight! Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/ALU1PHEsvh",52972,12739
2018-08-24,"Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices, something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst",71793,17782
2018-08-24,Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia!,79401,14687
2018-08-24,I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane. The Federal Government is fully committed to helping the people of Hawaii. https://t.co/P35yAAovIk,52807,10478
2018-08-24,Thank you. I love you Ohio! https://t.co/RQ9Gj0SETz,61248,13412
2018-08-24,"...Secretary Pompeo looks forward to going to North Korea in the near future, most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon!",58452,12926
2018-08-24,"...Additionally, because of our much tougher Trading stance with China, I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)...",54226,11582
2018-08-24,"I have asked Secretary of State Mike Pompeo not to go to North Korea, at this time, because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula...",79401,18017
2018-08-24,https://t.co/0a25gApyJ6,63017,16108
2018-08-24,"Social Media Giants are silencing millions of people. Can’t do this even if it means we must continue to hear Fake News like CNN, whose ratings have suffered gravely. People have to figure out what is real, and what is not, without censorship!",185134,53438
2018-08-24,"Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee, this is “small potatoes” compared to what Hillary Clinton did! So unfair Jeff, Double Standard.",106593,30169
2018-08-24,"....FISA abuse, Christopher Steele &amp; his phony and corrupt Dossier, the Clinton Foundation, illegal surveillance of Trump Campaign, Russian collusion by Dems - and so much more. Open up the papers &amp; documents without redaction? Come on Jeff, you can do it, the country is waiting!",104685,29742
2018-08-24,"“Department of Justice will not be improperly influenced by political considerations.” Jeff, this is GREAT, what everyone wants, so look into all of the corruption on the “other side” including deleted Emails, Comey lies &amp; leaks, Mueller conflicts, McCabe, Strzok, Page, Ohr......",111143,32800
2018-08-24,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A.,84869,20631
2018-08-16,Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi,86229,25380
2018-08-24,"Target CEO raves about the Economy. “This is the best consumer environment I’ve seen in my career.” A big statement from a top executive. But virtually everybody is saying this, &amp; when our Trade Deals are made, &amp; cost cutting done, you haven’t seen anything yet!  @DRUDGE_REPORT",70195,17392
2018-08-24,"...And according to Polls, would do even better today! https://t.co/NAzQOIFW6o",71628,16574
2018-08-23,...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!,55390,12973
2018-08-23,".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges...",65005,14772
